"year_new","month","epop","unemp","employment","labor_force","idled","population"
1982,4,0.539496704160843,0.0347786203270425,974510.238493125,1009623.55270592,0,1806332.14434354
1982,5,0.539191012492061,0.0328643996817681,975050.559382757,1008183.91863759,0,1808358.3308932
1982,6,0.533189428447145,0.0307488164113691,964274.248591105,994865.175217946,0,1808502.18917402
1982,7,0.528439962119637,0.0344270557318745,956547.610753059,990652.872402191,0,1810134.88630994
1982,8,0.524486651277853,0.0361156519499237,949367.529995124,984939.253257593,0,1810089.02263212
1982,9,0.527269410218982,0.0359122313597813,954375.686382453,989926.143061161,0,1810034.24034421
1982,10,0.531073793309609,0.0334814676054438,962414.639867624,995753.943261941,0,1812205.10594193
1982,11,0.527105413979584,0.0371528680913581,956014.000207583,992903.201895078,0,1813705.5223732
1982,12,0.525960835085619,0.0425537588126065,955017.089144707,997462.884140968,0,1815757.04014015
1982,1,0.518823127439813,0.0521891103276501,944476.76443243,996482.288527966,0,1820421.47791878
1982,2,0.515012953392238,0.0559468645969528,937990.234372934,993577.796839237,0,1821294.45132335
1982,3,0.523162122448224,0.0556399237326541,953453.691669146,1009629.39415836,0,1822482.26841672
1983,4,0.525281784038263,0.0540575054314158,957911.3255922,1012652.81039,0,1823614.20993503
1983,5,0.527105842817687,0.0481379242361405,961837.249117216,1010479.64154402,0,1824751.63617166
1983,6,0.522492155716874,0.0530498853775212,953883.727498372,1007322.04660924,0,1825642.19780413
1983,7,0.520248387501318,0.0517595396210424,950382.562331835,1002259.02821318,0,1826786.17591953
1983,8,0.520631932819387,0.0506617672705245,951412.241735776,1002184.68922329,0,1827418.14660422
1983,9,0.533027886765479,0.0463806987262152,974455.430571079,1021849.52555958,0,1828150.9368755
1983,10,0.523957333615848,0.0492101772335031,958263.094679991,1007860.06721417,0,1828895.28058894
1983,11,0.522310427611426,0.0563618659561641,955583.775950114,1012659.13433901,0,1829532.25789515
1983,12,0.516375537049697,0.0628764524397813,945139.104988734,1008553.36252022,0,1830332.84339682
1983,1,0.510673178922446,0.0672972852183344,935036.22574838,1002501.88074907,0,1830987.53633658
1983,2,0.509975209163897,0.0702835465780559,933996.289489428,1004603.37778441,0,1831454.29955451
1983,3,0.507793081929509,0.0681622924489142,930306.365921021,998356.643417994,0,1832057.97602844
1984,4,0.509543110856312,0.0641614066815842,933753.22736454,997771.660659472,0,1832530.37372112
1984,5,0.514248112357451,0.0533279386249812,942675.703678767,995778.519447962,0,1833114.5628465
1984,6,0.510778534870123,0.0545708302985682,936702.06805102,990769.163962682,0,1833871.24576251
1984,7,0.510046385733291,0.0516689030472259,935800.427671432,986786.609316508,0,1834735.92568652
1984,8,0.510726747554373,0.0511051627275462,937028.842976888,987494.932178497,0,1834697.02235858
1984,9,0.52313776950238,0.0434910795509959,959812.275541464,1003453.55387894,0,1834721.81038364
1984,10,0.523796287629959,0.0460322504269709,961123.117355824,1007500.63907925,0,1834917.7725269
1984,11,0.522449848736626,0.0483804535533819,958662.258297761,1007400.76417875,0,1834936.4261775
1984,12,0.521094978544587,0.0509315555983741,956282.909861724,1007601.62820991,0,1835141.28754918
1984,1,0.508858800417112,0.0574264086735183,935141.675818125,992115.294151306,0,1837723.30369759
1984,2,0.514188649759326,0.0518161678274253,944910.854481379,996548.161252975,0,1837673.49770101
1984,3,0.516134202153523,0.0500529446064345,948482.149244626,998457.907584826,0,1837665.7568655
1985,4,0.522546179118286,0.0447968982784669,960278.539703051,1005313.46472009,0,1837691.24735228
1985,5,0.523586693236384,0.0416544969554762,962195.701723099,1004017.54760297,0,1837700.83188248
1985,6,0.518591666264086,0.0454143551584198,953105.628410339,998449.571875254,0,1837873.0134182
1985,7,0.513697395221501,0.045593954587234,944218.145093918,989325.402570724,0,1838082.40780894
1985,8,0.515912849890969,0.0444718422073362,948114.284142176,992241.072552363,0,1837741.16954549
1985,9,0.523096113192233,0.0390455385950425,961313.432027817,1000373.556331,0,1837737.66958682
1985,10,0.51748870601247,0.0454373561057849,950953.28545634,996218.835441589,0,1837630.99446932
1985,11,0.523710095811625,0.0424332487267945,962299.412707647,1004942.38279279,0,1837465.84303729
1985,12,0.523223490960995,0.0433641914124812,961340.104214986,1004917.54080836,0,1837341.252491
1985,1,0.512024975844119,0.0495519138395275,944752.337337494,994007.301497141,0,1845129.40170542
1985,2,0.512937972892641,0.0451119162225717,947218.672322591,991968.261427562,0,1846653.44033877
1985,3,0.523217395461364,0.0451905575894927,966644.402907054,1012395.10207049,0,1847500.50608444
1986,4,0.522088696970518,0.0434832210519284,962375.024880091,1006124.56159782,0,1843317.10390282
1986,5,0.521727801842957,0.04318830044007,963314.046052933,1006795.84760094,0,1846392.01255925
1986,6,0.518451892696909,0.0448553035907351,957140.442740122,1002089.47014872,0,1846150.92783483
1986,7,0.512478763331481,0.0442655142671597,944563.379376729,988311.496003469,0,1843126.8707339
1986,8,0.518751249793554,0.041203798524779,957777.609647115,998937.634685516,0,1846313.83544286
1986,9,0.521310780274643,0.0376416285414436,961255.266797384,998853.748568217,0,1843919.79442851
1986,10,0.525501081133185,0.0358829802083733,969682.864659627,1005772.99721273,0,1845253.79580307
1986,11,0.522224228251538,0.0366126615412991,963741.049581528,1000367.15359306,0,1845454.49530029
1986,12,0.516633853318852,0.0406086331656079,951338.249398549,991606.01427714,0,1841416.78538322
1986,1,0.510735558199844,0.0467791116212516,940143.382884979,986280.718715668,0,1840763.51801046
1986,2,0.503359932673845,0.0501081657703895,925257.393795013,974066.057263692,0,1838162.58254814
1986,3,0.511690629901315,0.047656462367901,941391.926704407,988500.356756846,0,1839767.76531156
1987,4,0.51502124718496,0.0431306118221495,945710.210485458,988337.825590134,0,1836254.74804115
1987,5,0.524770478549538,0.0360840249238106,963368.800627391,999432.342171987,0,1835790.7695001
1987,6,0.526824995603293,0.0362518203726437,965391.267982483,1001704.89386113,0,1832470.509257
1987,7,0.518332482429744,0.0389636968597783,949295.426355998,987783.107936859,0,1831441.12810771
1987,8,0.521799873248838,0.0377968416132146,956492.187419891,994064.693181356,0,1833063.28049596
1987,9,0.518508059552491,0.039780527968236,949971.682537079,989327.659151713,0,1832125.20043945
1987,10,0.525695788141812,0.0386478949187203,962397.960781097,1001087.90077464,0,1830712.70968882
1987,11,0.526866939342649,0.0372477827605297,963836.112327576,1001125.82975006,0,1829372.92199453
1987,12,0.521926378793447,0.0356380949233906,954153.550117493,989414.394217173,0,1828138.19896062
1987,1,0.519502096252941,0.0368297092135559,949134.471088409,985427.478575389,0,1827007.9715449
1987,2,0.514164053634986,0.0361087470473468,940269.770760854,975493.623249054,0,1828734.94191869
1987,3,0.518449936204497,0.0410123751153647,946497.986197154,986976.225382487,0,1825630.44201787
1988,4,0.521459658984969,0.0386146835107754,950108.764976501,988270.518262227,0,1822017.76993815
1988,5,0.529184590535018,0.0376672853280807,964302.579531352,1002046.96861013,0,1822242.36453374
1988,6,0.526100293659773,0.033113540483408,956526.815333048,989285.562868754,0,1818145.37429555
1988,7,0.521039773763348,0.0322733295675759,945703.454779307,977242.318181356,0,1815031.21719233
1988,8,0.52063160536234,0.0323274903620353,946009.407244364,977613.188162486,0,1817041.8343811
1988,9,0.526732797493451,0.0333818335988867,955966.999066671,988980.998180389,0,1814899.32583618
1988,10,0.537403369899146,0.031946712731776,975914.08627065,1008120.21311824,0,1815980.5854098
1988,11,0.535534687439242,0.0333635927088336,972946.168669383,1006527.54368718,0,1816775.25562668
1988,12,0.534727854580025,0.0314258685090193,970306.440933228,1001788.51508204,0,1814579.94496155
1988,1,0.522877576050108,0.037677879116933,947044.570991516,984124.286909739,0,1811216.64873377
1988,2,0.521602185890583,0.03780143240137,943759.251995087,980836.267871857,0,1809346.81165822
1988,3,0.523862570283477,0.0355977811844696,945932.438522339,980848.467648824,0,1805688.15598043
1989,4,0.526849975648127,0.0329687692093186,949522.654373169,981894.50778834,0,1802263.82891083
1989,5,0.526589457296861,0.0322987230602316,949419.796718597,981108.343393962,0,1802960.13063431
1989,6,0.524993758761461,0.0260472915197651,945987.706173579,971287.104534785,0,1801902.76624489
1989,7,0.521663395473171,0.0279871702109583,941445.238868713,968552.276283264,0,1804698.67550278
1989,8,0.526393935913756,0.029665519452355,949407.228261312,978432.949971517,0,1803605.93746821
1989,9,0.533868702483006,0.0297259368768722,962369.550449371,991853.319619497,0,1802633.39276759
1989,10,0.537564325150279,0.0278356841741359,968554.338034312,996286.65881602,0,1801745.93573252
1989,11,0.536916207687916,0.0280745415140646,965797.125236511,993694.646851858,0,1798785.56729635
1989,12,0.538190109367558,0.0313432323452266,966365.412855784,997634.50287501,0,1795583.74640401
1989,1,0.532448411524263,0.0361490770067592,955828.058054606,991676.238775889,0,1795156.18295924
1989,2,0.52912605504835,0.0335919019138293,945779.581653595,978654.445804596,0,1787437.1761322
1989,3,0.537086370394039,0.0313275870282021,957261.590564728,988220.143100739,0,1782323.37168121
1990,4,0.536705360848767,0.0293723747887424,957170.53158315,986135.678319295,0,1783418.98815664
1990,5,0.537353665197973,0.0325290030845571,957052.752910614,989231.46633021,0,1781048.15300369
1990,6,0.53956090081251,0.0320644943064292,962540.482495626,994426.257569631,0,1783932.97410202
1990,7,0.533095966414199,0.0311950334322818,952464.493390401,983133.37179184,0,1786666.1040357
1990,8,0.529306017571775,0.0291642995434465,944734.262340546,973114.464060465,0,1784854.56612523
1990,9,0.53888267259464,0.0287478612106365,962192.204255422,990671.902617137,0,1785531.90367508
1990,10,0.541128394619057,0.0293460708472465,965341.929129283,994527.400689443,0,1783942.47784551
1990,11,0.545797579815825,0.0330807259503763,970523.630666097,1003727.67066828,0,1778175.03513591
1990,12,0.546472590093512,0.0350043134323029,969665.458235423,1004839.16325506,0,1774408.22433472
1990,1,0.533109885858504,0.0390879586293235,920986.251419067,958450.109653473,0,1727573.01233673
1990,2,0.531864801342297,0.0380549201989612,918339.819778442,954669.698989868,0,1726641.46501287
1990,3,0.535963768979416,0.0368577206017016,924982.684441884,960380.106062571,0,1725830.62135569
1991,4,0.534392865909625,0.0325347134878571,922215.77392451,953228.79981486,0,1725726.20773061
1991,5,0.542689481112591,0.0276946586280008,934853.151325226,961481.040519714,0,1722629.94559733
1991,6,0.539233199921665,0.0272901687639534,930215.981870016,956313.950983683,0,1725071.79084142
1991,7,0.538324178751588,0.0299962681409995,929049.149856567,957778.943876902,0,1725817.24270884
1991,8,0.540652561994462,0.0310779456574191,933616.448499044,963561.975201925,0,1726832.56147893
1991,9,0.546716908795551,0.0320271192389775,944846.306232452,976108.241265615,0,1728218.55521901
1991,10,0.546149796539871,0.0333074392822055,944198.682426453,976731.094036102,0,1728827.30783463
1991,11,0.543217731210262,0.0339519550590416,937927.185292562,970890.827018738,0,1726613.71565119
1991,12,0.548541907810477,0.0328836180507443,947478.239754995,979694.12724177,0,1727266.8254954
1991,1,0.529692521396336,0.0419585107119433,913052.909141541,953041.094097137,0,1723741.36363983
1991,2,0.52329157759471,0.0464721949793452,900883.551858266,944790.017779032,0,1721570.89934285
1991,3,0.528720223235603,0.0478560188324333,911731.920483907,957556.775568644,0,1724412.79984411
1992,4,0.529967373028022,0.04239047335915,912879.375300089,953289.780337016,0,1722519.95454788
1992,5,0.528477592577675,0.0411924177092242,911010.463620504,950149.415218353,0,1723839.33853658
1992,6,0.535857261206292,0.041539302125414,923649.778636932,963680.38948822,0,1723686.22300212
1992,7,0.534514891996126,0.0385498639009085,921388.685042063,958332.263366699,0,1723784.87267431
1992,8,0.528029616246461,0.0405806015421225,910447.337921143,948956.566215515,0,1724235.36466217
1992,9,0.542484903181079,0.0354997264389995,935081.392400106,969498.317452749,0,1723700.30376307
1992,10,0.535723734758006,0.0373388034388035,923056.193705241,958858.835281372,0,1723007.83746719
1992,11,0.532523223245211,0.0401947450480919,916099.412563324,954463.843406677,0,1720299.45845477
